ruleset,budget,player,enemy,samples,player_hp,player_damage,wins,limits,mean_ticks,mean_attacks,mean_chain,max_chain
v1-3f2da0de4bed,400000,EM,E,100,4140,16,100,100,82940,200,1,1
v1-3f2da0de4bed,400000,EM,M,100,4140,16,100,100,82940,200,1,1
v1-3f2da0de4bed,400000,EM,D,100,4140,16,100,100,82940,200,1,1
v1-3f2da0de4bed,400000,EM,SE,100,4140,16,0,0,4670,12.65,1,1
v1-3f2da0de4bed,400000,EM,SM,100,4140,16,0,0,6140,16.24,1,1
v1-3f2da0de4bed,400000,EM,SD,100,4140,16,0,0,4810,12.97,1,1
v1-3f2da0de4bed,400000,EM,EM,100,4140,16,41,100,70785,200,1,1
v1-3f2da0de4bed,400000,EM,ED,100,4140,16,94,100,68430.4,200,1.207,9
v1-3f2da0de4bed,400000,EM,MD,100,4140,16,100,100,82940,200,1,1
v1-3f2da0de4bed,400000,EM,SEMD,100,4140,16,0,0,3479.84,13.78,1.192,6
v1-3f2da0de4bed,400000,ED,S,100,4140,16,0,0,1000,3.53,1.177,5
v1-3f2da0de4bed,400000,ED,E,100,4140,16,100,100,79380,200,1.248,9
v1-3f2da0de4bed,400000,ED,M,100,4140,16,100,100,79670,200,1.244,9
v1-3f2da0de4bed,400000,ED,D,100,4140,16,100,100,79380,200,1.248,9
v1-3f2da0de4bed,400000,ED,SE,100,4140,16,0,0,3000,8.49,1.213,5
v1-3f2da0de4bed,400000,ED,SM,100,4140,16,0,0,3000,8.4,1.2,5
v1-3f2da0de4bed,400000,ED,SD,100,4140,16,0,0,2800,8.29,1.219,5
v1-3f2da0de4bed,400000,ED,EM,100,4140,16,6,100,68583.3,200,1.205,8
v1-3f2da0de4bed,400000,ED,ED,100,4140,16,57,100,66420,200,1.488,9
v1-3f2da0de4bed,400000,ED,MD,100,4140,16,100,100,79660,200,1.245,9
v1-3f2da0de4bed,400000,ED,SEMD,100,4140,16,0,0,2657.2,11.11,1.432,8
v1-3f2da0de4bed,400000,MD,S,100,4140,16,0,0,2490,6.31,1,1
v1-3f2da0de4bed,400000,MD,E,100,4140,16,32,100,99000,200,1,1
v1-3f2da0de4bed,400000,MD,M,100,4140,16,100,100,99000,200,1,1
v1-3f2da0de4bed,400000,MD,D,100,4140,16,100,100,99000,200,1,1
v1-3f2da0de4bed,400000,MD,SE,100,4140,16,0,0,4820,11.08,1,1
v1-3f2da0de4bed,400000,MD,SM,100,4140,16,0,0,5800,13,1,1
v1-3f2da0de4bed,400000,MD,SD,100,4140,16,0,0,5150,11.67,1,1
v1-3f2da0de4bed,400000,MD,EM,100,4140,16,0,100,82940,200,1,1
v1-3f2da0de4bed,400000,MD,ED,100,4140,16,0,100,79600,200,1.244,9
v1-3f2da0de4bed,400000,MD,MD,100,4140,16,50,100,99000,200,1,1
v1-3f2da0de4bed,400000,MD,SEMD,100,4140,16,0,0,3377.92,11.54,1.22,6
v1-3f2da0de4bed,400000,SEMD,S,100,16140,616,100,0,2802.8,9.67,1.194,5
v1-3f2da0de4bed,400000,SEMD,E,100,16140,616,100,0,2802.8,9.67,1.194,5
v1-3f2da0de4bed,400000,SEMD,M,100,16140,616,100,0,3479.84,11.74,1.213,7
v1-3f2da0de4bed,400000,SEMD,D,100,16140,616,100,0,2802.8,9.67,1.194,5
v1-3f2da0de4bed,400000,SEMD,SE,100,16140,616,100,0,9340.24,29.97,1.263,11
v1-3f2da0de4bed,400000,SEMD,SM,100,16140,616,100,0,4244.24,14.22,1.235,7
v1-3f2da0de4bed,400000,SEMD,SD,100,16140,616,100,0,3101.28,10.55,1.196,5
v1-3f2da0de4bed,400000,SEMD,EM,100,16140,616,100,0,3436.16,13.45,1.177,7
v1-3f2da0de4bed,400000,SEMD,ED,100,16140,616,100,0,2730,11.36,1.434,8
v1-3f2da0de4bed,400000,SEMD,MD,100,16140,616,100,0,3450.72,11.57,1.203,7
v1-3f2da0de4bed,400000,SEMD,SEMD,100,16140,616,52,100,49154.56,200,1.465,9
